"","Time","X1","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","pair_num","target_freq","distractor_freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region","ot1","ot2","ot3","ot4","ot5","DELE.MELICET_","Prop_cs","DELE.MELICET_cs","Bins_cs"
"106",620,12132,"p28",0.673913043,"CS","HT",25,3.989,0.693,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.152394579169387,-1.67692980419354
"107",620,3387,"p07",0.714285714,"S","LT",10,1.792,5.017,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.0912120203329887,-1.67692980419354
"108",620,5574,"p11",0.5,"S","LT",16,1.386,5.182,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.2017768460583,-1.67692980419354
"109",620,473,"p02",0.708333333,"CS","HT",10,5.165,1.609,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.0552956625980115,-1.67692980419354
"110",620,9950,"p23",0.520833333,"CS","HT",24,5.215,1.609,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.07606959700286,-1.67692980419354
"111",620,111,"p01",0.744186047,"CS","LT",9,0.693,4.205,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.271629076368709,-1.67692980419354
"112",620,11409,"p26",0.795454545,"CS","LT",21,2.303,5.858,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.580980529963997,-1.67692980419354
"113",620,12139,"p28",0.673913043,"CS","HT",26,4.025,0.693,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.152394579169387,-1.67692980419354
"114",620,6674,"p16",0.553191489,"CS","HT",27,4.466,1.099,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.880822164666081,-1.67692980419354
"115",620,7768,"p18",0.583333333,"CS","HT",15,4.29,0.693,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.698947843802567,-1.67692980419354
"116",620,7890,"p18",0.583333333,"CS","LT",23,2.197,5.22,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.698947843802567,-1.67692980419354
"117",620,6311,"p14",0.625,"CS","LT",23,2.197,5.22,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.447533339657725,-1.67692980419354
"118",620,11536,"p26",0.795454545,"S","LT",1,1.946,5.136,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.580980529963997,-1.67692980419354
"119",620,9593,"p22",0.714285714,"S","HT",27,4.007,1.099,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.0912120203329887,-1.67692980419354
"120",620,1213,"p03",0.857142857,"S","HT",1,5.136,1.946,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.9532045999385,-1.67692980419354
"121",620,8867,"p21",0.777777778,"CS","HT",3,5.1,2.303,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.474319836172749,-1.67692980419354
"122",620,1579,"p04",0.918918919,"CS","LT",1,1.386,4.477,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,1.3259581488545,-1.67692980419354
"123",620,7047,"p16",0.553191489,"S","HT",16,5.182,1.386,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.880822164666081,-1.67692980419354
"124",620,4497,"p09",0.642857143,"S","LT",30,1.099,7.584,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.339784266452793,-1.67692980419354
"125",620,3769,"p08",0.70212766,"S","HT",9,4.419,0.693,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.0178509540932485,-1.67692980419354
"126",620,5592,"p12",0.409090909,"CS","HT",25,3.989,0.693,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.75031757853454,-1.67692980419354
"127",620,10088,"p23",0.520833333,"S","HT",1,5.136,1.946,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.07606959700286,-1.67692980419354
"128",620,13248,"p31",0.975609756,"S","HT",5,5.429,1.792,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,1.66802771429181,-1.67692980419354
"129",620,129,"p01",0.744186047,"CS","LT",10,1.609,5.165,620,1,12,20,0.6,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,-2.05077293089467,0.271629076368709,-1.67692980419354
"130",620,10334,"p24",0.642857143,"CS","HT",27,4.466,1.099,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.339784266452793,-1.67692980419354
"131",620,11428,"p26",0.795454545,"CS","LT",22,1.609,6.084,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.580980529963997,-1.67692980419354
"132",620,5232,"p11",0.5,"CS","LT",27,1.099,4.466,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.2017768460583,-1.67692980419354
"133",620,12159,"p28",0.673913043,"CS","HT",27,4.466,1.099,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.152394579169387,-1.67692980419354
"134",620,5721,"p12",0.409090909,"CS","HT",32,5.298317367,0.693,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.75031757853454,-1.67692980419354
"135",620,256,"p01",0.744186047,"S","HT",18,4.787,0.693,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.271629076368709,-1.67692980419354
"136",620,11797,"p27",1.025,"CS","LT",27,1.099,4.466,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,1.96604588082413,-1.67692980419354
"137",620,11070,"p25",0.71,"S","HT",22,5.68,1.609,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,0.71,0.292792864143409,0.0653522446946683,-1.67692980419354
"138",620,2324,"p05",0.954545455,"S","LT",29,2.303,5.303,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,1.54092681632287,-1.67692980419354
"139",620,7792,"p18",0.583333333,"CS","LT",17,1.946,5.553,620,2,9,20,0.45,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,-2.92961010403395,-0.698947843802567,-1.67692980419354
"140",620,4513,"p09",0.642857143,"S","LT",32,1.946,4.48863637,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.339784266452793,-1.67692980419354
"141",620,9981,"p23",0.520833333,"CS","LT",26,0.693,4.025,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.07606959700286,-1.67692980419354
"142",620,12289,"p28",0.673913043,"CS","LT",4,1.945910149,4.984,620,1,17,20,0.85,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,-0.586044308995872,-0.152394579169387,-1.67692980419354
"143",620,5609,"p12",0.409090909,"CS","HT",26,4.025,0.693,620,2,16,20,0.8,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,-0.878990033375632,-1.75031757853454,-1.67692980419354
"144",620,11441,"p26",0.795454545,"CS","LT",24,1.609,5.215,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.580980529963997,-1.67692980419354
"145",620,3425,"p07",0.714285714,"S","LT",13,2.303,4.394,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.0912120203329887,-1.67692980419354
"146",620,2696,"p06",0.880952381,"S","HT",28,5.787,0.693,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,1.09687003087841,-1.67692980419354
"147",620,511,"p02",0.708333333,"CS","HT",12,4.605,1.386,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.0552956625980115,-1.67692980419354
"148",620,12537,"p28",0.673913043,"S","LT",22,1.609,5.68,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.152394579169387,-1.67692980419354
"149",620,149,"p01",0.744186047,"CS","LT",11,1.099,4.762,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.271629076368709,-1.67692980419354
"150",620,10354,"p24",0.642857143,"CS","HT",28,5.303,1.609,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.339784266452793,-1.67692980419354
"151",620,6711,"p16",0.553191489,"CS","HT",29,5.094,2.079,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.880822164666081,-1.67692980419354
"152",620,2459,"p06",0.880952381,"CS","HT",14,4.489,1.792,620,2,5,20,0.25,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,-4.10139300155299,1.09687003087841,-1.67692980419354
"153",620,12179,"p28",0.673913043,"CS","HT",28,5.303,1.609,620,1,18,20,0.9,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,-0.293098584616112,-0.152394579169387,-1.67692980419354
"154",620,1975,"p05",0.954545455,"CS","HT",7,4.043,0.693,620,1,8,20,0.4,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,-3.22255582841371,1.54092681632287,-1.67692980419354
"155",620,11573,"p26",0.795454545,"S","LT",3,0.693,4.094,620,1,16,20,0.8,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,-0.878990033375632,0.580980529963997,-1.67692980419354
"156",620,1249,"p03",0.857142857,"S","HT",3,4.094,0.693,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.9532045999385,-1.67692980419354
"157",620,13277,"p31",0.975609756,"S","HT",7,4.7,1.724,620,2,13,20,0.65,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,-1.75782720651491,1.66802771429181,-1.67692980419354
"158",620,7811,"p18",0.583333333,"CS","LT",18,1.609,4.984,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.698947843802567,-1.67692980419354
"159",620,9999,"p23",0.520833333,"CS","LT",27,1.099,4.466,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.07606959700286,-1.67692980419354
"160",620,4532,"p10",0.477272727,"CS","HT",9,4.205,0.693,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.33891203068585,-1.67692980419354
"161",620,3194,"p07",0.714285714,"CS","LT",32,0.693,5.298317367,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.0912120203329887,-1.67692980419354
"162",620,1619,"p04",0.918918919,"CS","LT",4,1.945910149,4.984,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,1.3259581488545,-1.67692980419354
"163",620,5629,"p12",0.409090909,"CS","HT",27,4.466,1.099,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.75031757853454,-1.67692980419354
"164",620,11461,"p26",0.795454545,"S","HT",26,4.454,1.099,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.580980529963997,-1.67692980419354
"165",620,3445,"p07",0.714285714,"S","LT",15,1.386,5.257,620,2,12,20,0.6,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,-2.05077293089467,0.0912120203329887,-1.67692980419354
"166",620,166,"p01",0.744186047,"CS","LT",12,1.386,4.605,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.271629076368709,-1.67692980419354
"167",620,12557,"p28",0.673913043,"S","LT",23,2.197,4.99,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.152394579169387,-1.67692980419354
"168",620,6728,"p16",0.553191489,"CS","HT",30,7.396,1.792,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.880822164666081,-1.67692980419354
"169",620,4906,"p10",0.477272727,"S","LT",1,1.946,5.136,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.33891203068585,-1.67692980419354
"170",620,9643,"p22",0.714285714,"S","HT",30,7.584,1.099,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.0912120203329887,-1.67692980419354
"171",620,5758,"p12",0.409090909,"CS","LT",2,0.693,4.127,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.75031757853454,-1.67692980419354
"172",620,3816,"p08",0.70212766,"S","HT",13,4.394,2.303,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.0178509540932485,-1.67692980419354
"173",620,294,"p01",0.744186047,"S","HT",20,4.654,1.386,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.271629076368709,-1.67692980419354
"174",620,538,"p02",0.708333333,"CS","HT",14,4.489,1.792,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,0.0552956625980115,-1.67692980419354
"175",620,10743,"p25",0.71,"CS","HT",1,4.477,1.386,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,0.71,0.292792864143409,0.0653522446946683,-1.67692980419354
"176",620,7100,"p16",0.553191489,"S","LT",19,0.693,4.205,620,2,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.880822164666081,-1.67692980419354
"177",620,10017,"p23",0.520833333,"CS","LT",28,1.609,5.303,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.07606959700286,-1.67692980419354
"178",620,13297,"p31",0.975609756,"S","HT",8,4.796,1.386,620,2,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,1.66802771429181,-1.67692980419354
"179",620,4552,"p10",0.477272727,"CS","HT",10,5.165,1.609,620,1,20,20,1,"H","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-1.33891203068585,-1.67692980419354
"180",620,10869,"p25",0.71,"CS","LT",10,1.609,5.165,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,0.71,0.292792864143409,0.0653522446946683,-1.67692980419354
"181",620,6862,"p16",0.553191489,"CS","LT",5,1.609,5.333,620,1,20,20,1,"L","200_pre_200_post_word",-0.368394198806504,0.43019174220914,-0.437609387793024,0.405147567067942,-0.346947648511203,NA,0.292792864143409,-0.880822164666081,-1.67692980419354
