"","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","pair_num","target_freq","distractor_freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region"
"8198","p18",0.583333333,"S","LT",7,1.724,4.7,980,2,20,20,1,"H","200_pre_200_post_word"
"8199","p18",0.583333333,"S","LT",7,1.724,4.7,1000,2,20,20,1,"H","200_pre_200_post_word"
"8200","p18",0.583333333,"S","LT",8,1.386,4.796,620,2,20,20,1,"H","200_pre_200_post_word"
"8201","p18",0.583333333,"S","LT",8,1.386,4.796,640,2,20,20,1,"H","200_pre_200_post_word"
"8202","p18",0.583333333,"S","LT",8,1.386,4.796,660,2,20,20,1,"H","200_pre_200_post_word"
"8203","p18",0.583333333,"S","LT",8,1.386,4.796,680,2,20,20,1,"H","200_pre_200_post_word"
"8204","p18",0.583333333,"S","LT",8,1.386,4.796,700,2,20,20,1,"H","200_pre_200_post_word"
"8205","p18",0.583333333,"S","LT",8,1.386,4.796,720,2,20,20,1,"H","200_pre_200_post_word"
"8206","p18",0.583333333,"S","LT",8,1.386,4.796,740,2,20,20,1,"H","200_pre_200_post_word"
"8207","p18",0.583333333,"S","LT",8,1.386,4.796,760,2,20,20,1,"H","200_pre_200_post_word"
"8208","p18",0.583333333,"S","LT",8,1.386,4.796,780,2,20,20,1,"H","200_pre_200_post_word"
"8209","p18",0.583333333,"S","LT",8,1.386,4.796,800,2,20,20,1,"H","200_pre_200_post_word"
"8210","p18",0.583333333,"S","LT",8,1.386,4.796,820,2,20,20,1,"H","200_pre_200_post_word"
"8211","p18",0.583333333,"S","LT",8,1.386,4.796,840,2,20,20,1,"H","200_pre_200_post_word"
"8212","p18",0.583333333,"S","LT",8,1.386,4.796,880,2,17,20,0.85,"H","200_pre_200_post_word"
"8213","p18",0.583333333,"S","LT",8,1.386,4.796,900,2,20,20,1,"H","200_pre_200_post_word"
"8214","p18",0.583333333,"S","LT",8,1.386,4.796,920,2,20,20,1,"H","200_pre_200_post_word"
"8215","p18",0.583333333,"S","LT",8,1.386,4.796,940,2,20,20,1,"H","200_pre_200_post_word"
"8216","p18",0.583333333,"S","LT",8,1.386,4.796,960,2,20,20,1,"H","200_pre_200_post_word"
"8217","p18",0.583333333,"S","LT",8,1.386,4.796,980,2,20,20,1,"H","200_pre_200_post_word"
"8218","p18",0.583333333,"S","LT",8,1.386,4.796,1000,2,20,20,1,"H","200_pre_200_post_word"
"8219","p19",0.604651163,"CS","HT",17,5.553,1.946,620,2,20,20,1,"L","200_pre_200_post_word"
"8220","p19",0.604651163,"CS","HT",17,5.553,1.946,640,2,20,20,1,"L","200_pre_200_post_word"
"8221","p19",0.604651163,"CS","HT",17,5.553,1.946,660,2,20,20,1,"L","200_pre_200_post_word"
"8222","p19",0.604651163,"CS","HT",17,5.553,1.946,680,2,20,20,1,"L","200_pre_200_post_word"
"8223","p19",0.604651163,"CS","HT",17,5.553,1.946,700,2,20,20,1,"L","200_pre_200_post_word"
"8224","p19",0.604651163,"CS","HT",17,5.553,1.946,720,2,20,20,1,"L","200_pre_200_post_word"
"8225","p19",0.604651163,"CS","HT",17,5.553,1.946,740,2,20,20,1,"L","200_pre_200_post_word"
"8226","p19",0.604651163,"CS","HT",17,5.553,1.946,760,2,20,20,1,"L","200_pre_200_post_word"
"8227","p19",0.604651163,"CS","HT",17,5.553,1.946,780,2,20,20,1,"L","200_pre_200_post_word"
"8228","p19",0.604651163,"CS","HT",17,5.553,1.946,800,2,20,20,1,"L","200_pre_200_post_word"
"8229","p19",0.604651163,"CS","HT",17,5.553,1.946,820,2,10,20,0.5,"L","200_pre_200_post_word"
"8230","p19",0.604651163,"CS","HT",18,4.984,1.609,900,2,13,20,0.65,"L","200_pre_200_post_word"
"8231","p19",0.604651163,"CS","HT",18,4.984,1.609,920,2,20,20,1,"L","200_pre_200_post_word"
"8232","p19",0.604651163,"CS","HT",18,4.984,1.609,940,2,20,20,1,"L","200_pre_200_post_word"
"8233","p19",0.604651163,"CS","HT",18,4.984,1.609,960,2,20,20,1,"L","200_pre_200_post_word"
"8234","p19",0.604651163,"CS","HT",18,4.984,1.609,980,2,20,20,1,"L","200_pre_200_post_word"
"8235","p19",0.604651163,"CS","HT",18,4.984,1.609,1000,2,20,20,1,"L","200_pre_200_post_word"
"8236","p19",0.604651163,"CS","HT",20,4.344,1.099,980,2,5,20,0.25,"L","200_pre_200_post_word"
"8237","p19",0.604651163,"CS","HT",20,4.344,1.099,1000,2,20,20,1,"L","200_pre_200_post_word"
"8238","p19",0.604651163,"CS","HT",23,5.22,2.197,620,1,20,20,1,"H","200_pre_200_post_word"
"8239","p19",0.604651163,"CS","HT",23,5.22,2.197,640,1,20,20,1,"H","200_pre_200_post_word"
"8240","p19",0.604651163,"CS","HT",23,5.22,2.197,660,1,20,20,1,"H","200_pre_200_post_word"
"8241","p19",0.604651163,"CS","HT",23,5.22,2.197,680,1,20,20,1,"H","200_pre_200_post_word"
"8242","p19",0.604651163,"CS","HT",23,5.22,2.197,700,1,20,20,1,"H","200_pre_200_post_word"
"8243","p19",0.604651163,"CS","HT",23,5.22,2.197,720,1,20,20,1,"H","200_pre_200_post_word"
"8244","p19",0.604651163,"CS","HT",23,5.22,2.197,740,1,20,20,1,"H","200_pre_200_post_word"
"8245","p19",0.604651163,"CS","HT",23,5.22,2.197,760,1,20,20,1,"H","200_pre_200_post_word"
"8246","p19",0.604651163,"CS","HT",23,5.22,2.197,780,1,20,20,1,"H","200_pre_200_post_word"
"8247","p19",0.604651163,"CS","HT",23,5.22,2.197,800,1,20,20,1,"H","200_pre_200_post_word"
"8248","p19",0.604651163,"CS","HT",23,5.22,2.197,820,1,20,20,1,"H","200_pre_200_post_word"
"8249","p19",0.604651163,"CS","HT",23,5.22,2.197,840,1,20,20,1,"H","200_pre_200_post_word"
"8250","p19",0.604651163,"CS","HT",23,5.22,2.197,860,1,20,20,1,"H","200_pre_200_post_word"
"8251","p19",0.604651163,"CS","HT",23,5.22,2.197,880,1,20,20,1,"H","200_pre_200_post_word"
"8252","p19",0.604651163,"CS","HT",23,5.22,2.197,900,1,20,20,1,"H","200_pre_200_post_word"
"8253","p19",0.604651163,"CS","HT",23,5.22,2.197,920,1,20,20,1,"H","200_pre_200_post_word"
"8254","p19",0.604651163,"CS","HT",23,5.22,2.197,940,1,20,20,1,"H","200_pre_200_post_word"
"8255","p19",0.604651163,"CS","HT",23,5.22,2.197,960,1,20,20,1,"H","200_pre_200_post_word"
"8256","p19",0.604651163,"CS","HT",23,5.22,2.197,980,1,12,20,0.6,"H","200_pre_200_post_word"
"8257","p19",0.604651163,"CS","HT",23,5.22,2.197,1000,1,12,20,0.6,"H","200_pre_200_post_word"
"8258","p19",0.604651163,"CS","HT",24,5.215,1.609,620,1,20,20,1,"H","200_pre_200_post_word"
"8259","p19",0.604651163,"CS","HT",24,5.215,1.609,640,1,20,20,1,"H","200_pre_200_post_word"
"8260","p19",0.604651163,"CS","HT",24,5.215,1.609,660,1,20,20,1,"H","200_pre_200_post_word"
"8261","p19",0.604651163,"CS","HT",24,5.215,1.609,680,1,20,20,1,"H","200_pre_200_post_word"
"8262","p19",0.604651163,"CS","HT",24,5.215,1.609,700,1,20,20,1,"H","200_pre_200_post_word"
"8263","p19",0.604651163,"CS","HT",24,5.215,1.609,720,1,20,20,1,"H","200_pre_200_post_word"
"8264","p19",0.604651163,"CS","HT",24,5.215,1.609,740,1,20,20,1,"H","200_pre_200_post_word"
"8265","p19",0.604651163,"CS","HT",24,5.215,1.609,760,1,20,20,1,"H","200_pre_200_post_word"
"8266","p19",0.604651163,"CS","HT",24,5.215,1.609,960,2,11,20,0.55,"L","200_pre_200_post_word"
"8267","p19",0.604651163,"CS","HT",24,5.215,1.609,980,2,20,20,1,"L","200_pre_200_post_word"
"8268","p19",0.604651163,"CS","HT",24,5.215,1.609,1000,2,20,20,1,"L","200_pre_200_post_word"
"8269","p19",0.604651163,"CS","LT",25,0.693,3.989,700,2,12,20,0.6,"H","200_pre_200_post_word"
"8270","p19",0.604651163,"CS","LT",25,0.693,3.989,720,2,20,20,1,"H","200_pre_200_post_word"
"8271","p19",0.604651163,"CS","LT",25,0.693,3.989,740,2,20,20,1,"H","200_pre_200_post_word"
"8272","p19",0.604651163,"CS","LT",25,0.693,3.989,760,2,20,20,1,"H","200_pre_200_post_word"
"8273","p19",0.604651163,"CS","LT",25,0.693,3.989,780,2,20,20,1,"H","200_pre_200_post_word"
"8274","p19",0.604651163,"CS","LT",25,0.693,3.989,800,2,20,20,1,"H","200_pre_200_post_word"
"8275","p19",0.604651163,"CS","LT",25,0.693,3.989,820,2,20,20,1,"H","200_pre_200_post_word"
"8276","p19",0.604651163,"CS","LT",25,0.693,3.989,840,2,20,20,1,"H","200_pre_200_post_word"
"8277","p19",0.604651163,"CS","LT",25,0.693,3.989,860,2,20,20,1,"H","200_pre_200_post_word"
"8278","p19",0.604651163,"CS","LT",25,0.693,3.989,880,2,20,20,1,"H","200_pre_200_post_word"
"8279","p19",0.604651163,"CS","LT",25,0.693,3.989,900,2,20,20,1,"H","200_pre_200_post_word"
"8280","p19",0.604651163,"CS","LT",25,0.693,3.989,920,2,20,20,1,"H","200_pre_200_post_word"
"8281","p19",0.604651163,"CS","LT",25,0.693,3.989,940,2,20,20,1,"H","200_pre_200_post_word"
"8282","p19",0.604651163,"CS","LT",25,0.693,3.989,960,2,20,20,1,"H","200_pre_200_post_word"
"8283","p19",0.604651163,"CS","LT",25,0.693,3.989,980,2,20,20,1,"H","200_pre_200_post_word"
"8284","p19",0.604651163,"CS","LT",25,0.693,3.989,1000,2,20,20,1,"H","200_pre_200_post_word"
"8285","p19",0.604651163,"CS","LT",26,0.693,4.025,620,2,20,20,1,"H","200_pre_200_post_word"
"8286","p19",0.604651163,"CS","LT",26,0.693,4.025,640,2,20,20,1,"H","200_pre_200_post_word"
"8287","p19",0.604651163,"CS","LT",26,0.693,4.025,660,2,20,20,1,"H","200_pre_200_post_word"
"8288","p19",0.604651163,"CS","LT",26,0.693,4.025,680,2,20,20,1,"H","200_pre_200_post_word"
"8289","p19",0.604651163,"CS","LT",26,0.693,4.025,700,2,20,20,1,"H","200_pre_200_post_word"
"8290","p19",0.604651163,"CS","LT",26,0.693,4.025,720,2,20,20,1,"H","200_pre_200_post_word"
"8291","p19",0.604651163,"CS","LT",26,0.693,4.025,740,2,20,20,1,"H","200_pre_200_post_word"
"8292","p19",0.604651163,"CS","LT",26,0.693,4.025,760,2,20,20,1,"H","200_pre_200_post_word"
"8293","p19",0.604651163,"CS","LT",26,0.693,4.025,780,2,20,20,1,"H","200_pre_200_post_word"
"8294","p19",0.604651163,"CS","LT",26,0.693,4.025,800,2,20,20,1,"H","200_pre_200_post_word"
"8295","p19",0.604651163,"CS","LT",26,0.693,4.025,820,2,20,20,1,"H","200_pre_200_post_word"
"8296","p19",0.604651163,"CS","LT",26,0.693,4.025,840,2,20,20,1,"H","200_pre_200_post_word"
"8297","p19",0.604651163,"CS","LT",26,0.693,4.025,860,2,20,20,1,"H","200_pre_200_post_word"
"8298","p19",0.604651163,"CS","LT",26,0.693,4.025,880,2,20,20,1,"H","200_pre_200_post_word"
"8299","p19",0.604651163,"CS","LT",26,0.693,4.025,900,2,20,20,1,"H","200_pre_200_post_word"
"8300","p19",0.604651163,"CS","LT",26,0.693,4.025,920,2,8,20,0.4,"H","200_pre_200_post_word"
"8301","p19",0.604651163,"CS","LT",26,0.693,4.025,940,2,15,20,0.75,"H","200_pre_200_post_word"
"8302","p19",0.604651163,"CS","LT",26,0.693,4.025,960,2,20,20,1,"H","200_pre_200_post_word"
"8303","p19",0.604651163,"CS","LT",26,0.693,4.025,980,2,20,20,1,"H","200_pre_200_post_word"
"8304","p19",0.604651163,"CS","LT",26,0.693,4.025,1000,2,20,20,1,"H","200_pre_200_post_word"
"8305","p19",0.604651163,"CS","LT",27,1.099,4.466,940,1,8,20,0.4,"L","200_pre_200_post_word"
"8306","p19",0.604651163,"CS","LT",27,1.099,4.466,960,1,20,20,1,"L","200_pre_200_post_word"
"8307","p19",0.604651163,"CS","LT",27,1.099,4.466,980,1,20,20,1,"L","200_pre_200_post_word"
"8308","p19",0.604651163,"CS","LT",27,1.099,4.466,1000,1,20,20,1,"L","200_pre_200_post_word"
"8309","p19",0.604651163,"CS","LT",28,1.609,5.303,960,1,9,20,0.45,"L","200_pre_200_post_word"
"8310","p19",0.604651163,"CS","LT",28,1.609,5.303,980,1,20,20,1,"L","200_pre_200_post_word"
"8311","p19",0.604651163,"CS","LT",28,1.609,5.303,1000,1,20,20,1,"L","200_pre_200_post_word"
"8312","p19",0.604651163,"CS","LT",30,1.792,7.396,980,1,11,20,0.55,"L","200_pre_200_post_word"
"8313","p19",0.604651163,"CS","LT",30,1.792,7.396,1000,1,20,20,1,"L","200_pre_200_post_word"
"8314","p19",0.604651163,"CS","LT",32,0.693,5.298317367,620,1,20,20,1,"L","200_pre_200_post_word"
"8315","p19",0.604651163,"CS","LT",32,0.693,5.298317367,640,1,20,20,1,"L","200_pre_200_post_word"
"8316","p19",0.604651163,"CS","LT",32,0.693,5.298317367,660,1,20,20,1,"L","200_pre_200_post_word"
"8317","p19",0.604651163,"CS","LT",32,0.693,5.298317367,680,1,20,20,1,"L","200_pre_200_post_word"
"8318","p19",0.604651163,"CS","LT",32,0.693,5.298317367,700,1,20,20,1,"L","200_pre_200_post_word"
"8319","p19",0.604651163,"CS","LT",32,0.693,5.298317367,720,1,20,20,1,"L","200_pre_200_post_word"
"8320","p19",0.604651163,"CS","LT",32,0.693,5.298317367,740,1,20,20,1,"L","200_pre_200_post_word"
"8321","p19",0.604651163,"CS","LT",32,0.693,5.298317367,760,1,19,20,0.95,"L","200_pre_200_post_word"
"8322","p19",0.604651163,"CS","LT",32,0.693,5.298317367,840,2,19,20,0.95,"H","200_pre_200_post_word"
"8323","p19",0.604651163,"CS","LT",32,0.693,5.298317367,860,2,20,20,1,"H","200_pre_200_post_word"
"8324","p19",0.604651163,"CS","LT",32,0.693,5.298317367,880,2,20,20,1,"H","200_pre_200_post_word"
"8325","p19",0.604651163,"CS","LT",32,0.693,5.298317367,900,2,20,20,1,"H","200_pre_200_post_word"
"8326","p19",0.604651163,"CS","LT",32,0.693,5.298317367,920,2,20,20,1,"H","200_pre_200_post_word"
"8327","p19",0.604651163,"CS","LT",32,0.693,5.298317367,940,2,20,20,1,"H","200_pre_200_post_word"
"8328","p19",0.604651163,"CS","LT",32,0.693,5.298317367,960,2,20,20,1,"H","200_pre_200_post_word"
"8329","p19",0.604651163,"CS","LT",32,0.693,5.298317367,980,2,20,20,1,"H","200_pre_200_post_word"
"8330","p19",0.604651163,"CS","LT",32,0.693,5.298317367,1000,2,20,20,1,"H","200_pre_200_post_word"
"8331","p19",0.604651163,"S","HT",1,5.136,1.946,620,1,20,20,1,"H","200_pre_200_post_word"
"8332","p19",0.604651163,"S","HT",1,5.136,1.946,640,1,20,20,1,"H","200_pre_200_post_word"
"8333","p19",0.604651163,"S","HT",1,5.136,1.946,660,1,13,20,0.65,"H","200_pre_200_post_word"
"8334","p19",0.604651163,"S","HT",1,5.136,1.946,680,1,16,20,0.8,"H","200_pre_200_post_word"
"8335","p19",0.604651163,"S","HT",1,5.136,1.946,700,1,20,20,1,"H","200_pre_200_post_word"
"8336","p19",0.604651163,"S","HT",1,5.136,1.946,720,1,20,20,1,"H","200_pre_200_post_word"
"8337","p19",0.604651163,"S","HT",1,5.136,1.946,740,1,20,20,1,"H","200_pre_200_post_word"
"8338","p19",0.604651163,"S","HT",1,5.136,1.946,760,1,20,20,1,"H","200_pre_200_post_word"
"8339","p19",0.604651163,"S","HT",1,5.136,1.946,780,1,20,20,1,"H","200_pre_200_post_word"
"8340","p19",0.604651163,"S","HT",1,5.136,1.946,800,1,20,20,1,"H","200_pre_200_post_word"
"8341","p19",0.604651163,"S","HT",1,5.136,1.946,820,1,20,20,1,"H","200_pre_200_post_word"
"8342","p19",0.604651163,"S","HT",1,5.136,1.946,840,1,20,20,1,"H","200_pre_200_post_word"
"8343","p19",0.604651163,"S","HT",1,5.136,1.946,860,1,20,20,1,"H","200_pre_200_post_word"
"8344","p19",0.604651163,"S","HT",1,5.136,1.946,880,1,20,20,1,"H","200_pre_200_post_word"
"8345","p19",0.604651163,"S","HT",1,5.136,1.946,900,1,20,20,1,"H","200_pre_200_post_word"
"8346","p19",0.604651163,"S","HT",1,5.136,1.946,920,1,20,20,1,"H","200_pre_200_post_word"
"8347","p19",0.604651163,"S","HT",1,5.136,1.946,940,1,20,20,1,"H","200_pre_200_post_word"
"8348","p19",0.604651163,"S","HT",1,5.136,1.946,960,1,20,20,1,"H","200_pre_200_post_word"
"8349","p19",0.604651163,"S","HT",1,5.136,1.946,980,1,20,20,1,"H","200_pre_200_post_word"
"8350","p19",0.604651163,"S","HT",1,5.136,1.946,1000,1,20,20,1,"H","200_pre_200_post_word"
"8351","p19",0.604651163,"S","HT",2,4.804,0.602,740,1,8,20,0.4,"H","200_pre_200_post_word"
"8352","p19",0.604651163,"S","HT",2,4.804,0.602,760,1,20,20,1,"H","200_pre_200_post_word"
"8353","p19",0.604651163,"S","HT",2,4.804,0.602,780,1,20,20,1,"H","200_pre_200_post_word"
"8354","p19",0.604651163,"S","HT",2,4.804,0.602,800,1,20,20,1,"H","200_pre_200_post_word"
"8355","p19",0.604651163,"S","HT",2,4.804,0.602,820,1,20,20,1,"H","200_pre_200_post_word"
"8356","p19",0.604651163,"S","HT",2,4.804,0.602,840,1,20,20,1,"H","200_pre_200_post_word"
"8357","p19",0.604651163,"S","HT",2,4.804,0.602,860,1,20,20,1,"H","200_pre_200_post_word"
"8358","p19",0.604651163,"S","HT",2,4.804,0.602,880,1,13,20,0.65,"H","200_pre_200_post_word"
"8359","p19",0.604651163,"S","HT",2,4.804,0.602,900,1,17,20,0.85,"H","200_pre_200_post_word"
"8360","p19",0.604651163,"S","HT",2,4.804,0.602,920,1,20,20,1,"H","200_pre_200_post_word"
"8361","p19",0.604651163,"S","HT",2,4.804,0.602,940,1,20,20,1,"H","200_pre_200_post_word"
"8362","p19",0.604651163,"S","HT",2,4.804,0.602,960,1,20,20,1,"H","200_pre_200_post_word"
"8363","p19",0.604651163,"S","HT",2,4.804,0.602,980,1,20,20,1,"H","200_pre_200_post_word"
"8364","p19",0.604651163,"S","HT",2,4.804,0.602,1000,1,20,20,1,"H","200_pre_200_post_word"
"8365","p19",0.604651163,"S","HT",4,4.828,2.197224577,820,1,17,20,0.85,"H","200_pre_200_post_word"
"8366","p19",0.604651163,"S","HT",4,4.828,2.197224577,840,1,3,20,0.15,"H","200_pre_200_post_word"
"8367","p19",0.604651163,"S","HT",4,4.828,2.197224577,920,1,6,20,0.3,"H","200_pre_200_post_word"
"8368","p19",0.604651163,"S","HT",5,5.429,1.792,740,2,11,20,0.55,"L","200_pre_200_post_word"
"8369","p19",0.604651163,"S","HT",5,5.429,1.792,760,2,20,20,1,"L","200_pre_200_post_word"
"8370","p19",0.604651163,"S","HT",5,5.429,1.792,780,2,20,20,1,"L","200_pre_200_post_word"
"8371","p19",0.604651163,"S","HT",5,5.429,1.792,800,2,20,20,1,"L","200_pre_200_post_word"
"8372","p19",0.604651163,"S","HT",5,5.429,1.792,820,2,20,20,1,"L","200_pre_200_post_word"
"8373","p19",0.604651163,"S","HT",5,5.429,1.792,840,2,20,20,1,"L","200_pre_200_post_word"
"8374","p19",0.604651163,"S","HT",5,5.429,1.792,860,2,20,20,1,"L","200_pre_200_post_word"
"8375","p19",0.604651163,"S","HT",5,5.429,1.792,880,2,20,20,1,"L","200_pre_200_post_word"
"8376","p19",0.604651163,"S","HT",5,5.429,1.792,900,2,20,20,1,"L","200_pre_200_post_word"
"8377","p19",0.604651163,"S","HT",5,5.429,1.792,920,2,20,20,1,"L","200_pre_200_post_word"
"8378","p19",0.604651163,"S","HT",5,5.429,1.792,940,2,20,20,1,"L","200_pre_200_post_word"
"8379","p19",0.604651163,"S","HT",5,5.429,1.792,960,2,20,20,1,"L","200_pre_200_post_word"
"8380","p19",0.604651163,"S","HT",5,5.429,1.792,980,2,20,20,1,"L","200_pre_200_post_word"
"8381","p19",0.604651163,"S","HT",5,5.429,1.792,1000,2,20,20,1,"L","200_pre_200_post_word"
"8382","p19",0.604651163,"S","HT",7,4.7,1.724,620,2,20,20,1,"L","200_pre_200_post_word"
"8383","p19",0.604651163,"S","HT",7,4.7,1.724,640,2,20,20,1,"L","200_pre_200_post_word"
"8384","p19",0.604651163,"S","HT",7,4.7,1.724,660,2,20,20,1,"L","200_pre_200_post_word"
"8385","p19",0.604651163,"S","HT",7,4.7,1.724,680,2,20,20,1,"L","200_pre_200_post_word"
"8386","p19",0.604651163,"S","HT",7,4.7,1.724,700,2,20,20,1,"L","200_pre_200_post_word"
"8387","p19",0.604651163,"S","HT",7,4.7,1.724,720,2,20,20,1,"L","200_pre_200_post_word"
"8388","p19",0.604651163,"S","HT",7,4.7,1.724,740,2,20,20,1,"L","200_pre_200_post_word"
"8389","p19",0.604651163,"S","HT",7,4.7,1.724,760,2,20,20,1,"L","200_pre_200_post_word"
"8390","p19",0.604651163,"S","HT",7,4.7,1.724,780,2,20,20,1,"L","200_pre_200_post_word"
"8391","p19",0.604651163,"S","HT",7,4.7,1.724,800,2,20,20,1,"L","200_pre_200_post_word"
"8392","p19",0.604651163,"S","HT",7,4.7,1.724,820,2,20,20,1,"L","200_pre_200_post_word"
"8393","p19",0.604651163,"S","HT",7,4.7,1.724,840,2,20,20,1,"L","200_pre_200_post_word"
"8394","p19",0.604651163,"S","HT",7,4.7,1.724,860,2,20,20,1,"L","200_pre_200_post_word"
"8395","p19",0.604651163,"S","HT",7,4.7,1.724,880,2,20,20,1,"L","200_pre_200_post_word"
"8396","p19",0.604651163,"S","HT",7,4.7,1.724,900,2,20,20,1,"L","200_pre_200_post_word"
"8397","p19",0.604651163,"S","HT",7,4.7,1.724,920,2,20,20,1,"L","200_pre_200_post_word"
"8398","p19",0.604651163,"S","HT",7,4.7,1.724,940,2,20,20,1,"L","200_pre_200_post_word"
"8399","p19",0.604651163,"S","HT",7,4.7,1.724,960,2,16,20,0.8,"L","200_pre_200_post_word"
"8400","p19",0.604651163,"S","HT",8,4.796,1.386,620,2,20,20,1,"L","200_pre_200_post_word"
"8401","p19",0.604651163,"S","HT",8,4.796,1.386,640,2,20,20,1,"L","200_pre_200_post_word"
"8402","p19",0.604651163,"S","HT",8,4.796,1.386,660,2,20,20,1,"L","200_pre_200_post_word"
"8403","p19",0.604651163,"S","HT",8,4.796,1.386,680,2,20,20,1,"L","200_pre_200_post_word"
"8404","p19",0.604651163,"S","HT",8,4.796,1.386,700,2,3,20,0.15,"L","200_pre_200_post_word"
"8405","p19",0.604651163,"S","HT",8,4.796,1.386,760,1,7,20,0.35,"H","200_pre_200_post_word"
"8406","p19",0.604651163,"S","HT",8,4.796,1.386,780,1,20,20,1,"H","200_pre_200_post_word"
"8407","p19",0.604651163,"S","HT",8,4.796,1.386,800,1,20,20,1,"H","200_pre_200_post_word"
"8408","p19",0.604651163,"S","HT",8,4.796,1.386,820,1,20,20,1,"H","200_pre_200_post_word"
"8409","p19",0.604651163,"S","HT",8,4.796,1.386,840,1,20,20,1,"H","200_pre_200_post_word"
"8410","p19",0.604651163,"S","HT",8,4.796,1.386,860,1,20,20,1,"H","200_pre_200_post_word"
"8411","p19",0.604651163,"S","HT",8,4.796,1.386,880,1,20,20,1,"H","200_pre_200_post_word"
"8412","p19",0.604651163,"S","HT",8,4.796,1.386,900,1,14,20,0.7,"H","200_pre_200_post_word"
"8413","p19",0.604651163,"S","HT",8,4.796,1.386,960,2,14,20,0.7,"L","200_pre_200_post_word"
"8414","p19",0.604651163,"S","HT",8,4.796,1.386,980,2,20,20,1,"L","200_pre_200_post_word"
"8415","p19",0.604651163,"S","HT",8,4.796,1.386,1000,2,20,20,1,"L","200_pre_200_post_word"
"8416","p19",0.604651163,"S","LT",10,1.792,5.017,620,1,20,20,1,"L","200_pre_200_post_word"
"8417","p19",0.604651163,"S","LT",10,1.792,5.017,640,1,20,20,1,"L","200_pre_200_post_word"
"8418","p19",0.604651163,"S","LT",10,1.792,5.017,660,1,20,20,1,"L","200_pre_200_post_word"
"8419","p19",0.604651163,"S","LT",10,1.792,5.017,680,1,20,20,1,"L","200_pre_200_post_word"
"8420","p19",0.604651163,"S","LT",10,1.792,5.017,700,1,20,20,1,"L","200_pre_200_post_word"
"8421","p19",0.604651163,"S","LT",10,1.792,5.017,720,1,20,20,1,"L","200_pre_200_post_word"
"8422","p19",0.604651163,"S","LT",10,1.792,5.017,740,1,20,20,1,"L","200_pre_200_post_word"
"8423","p19",0.604651163,"S","LT",10,1.792,5.017,760,1,20,20,1,"L","200_pre_200_post_word"
"8424","p19",0.604651163,"S","LT",10,1.792,5.017,780,1,20,20,1,"L","200_pre_200_post_word"
"8425","p19",0.604651163,"S","LT",10,1.792,5.017,800,1,3,20,0.15,"L","200_pre_200_post_word"
"8426","p19",0.604651163,"S","LT",10,1.792,5.017,860,2,16,20,0.8,"H","200_pre_200_post_word"
"8427","p19",0.604651163,"S","LT",10,1.792,5.017,880,2,20,20,1,"H","200_pre_200_post_word"
"8428","p19",0.604651163,"S","LT",10,1.792,5.017,900,2,20,20,1,"H","200_pre_200_post_word"
"8429","p19",0.604651163,"S","LT",10,1.792,5.017,920,2,20,20,1,"H","200_pre_200_post_word"
"8430","p19",0.604651163,"S","LT",10,1.792,5.017,940,2,20,20,1,"H","200_pre_200_post_word"
"8431","p19",0.604651163,"S","LT",10,1.792,5.017,960,2,20,20,1,"H","200_pre_200_post_word"
"8432","p19",0.604651163,"S","LT",10,1.792,5.017,980,2,20,20,1,"H","200_pre_200_post_word"
"8433","p19",0.604651163,"S","LT",10,1.792,5.017,1000,2,20,20,1,"H","200_pre_200_post_word"
"8434","p19",0.604651163,"S","LT",11,1.792,4.754,640,1,10,20,0.5,"L","200_pre_200_post_word"
"8435","p19",0.604651163,"S","LT",11,1.792,4.754,660,1,20,20,1,"L","200_pre_200_post_word"
"8436","p19",0.604651163,"S","LT",11,1.792,4.754,680,1,20,20,1,"L","200_pre_200_post_word"
"8437","p19",0.604651163,"S","LT",11,1.792,4.754,700,1,20,20,1,"L","200_pre_200_post_word"
"8438","p19",0.604651163,"S","LT",11,1.792,4.754,720,1,20,20,1,"L","200_pre_200_post_word"
"8439","p19",0.604651163,"S","LT",11,1.792,4.754,740,1,20,20,1,"L","200_pre_200_post_word"
"8440","p19",0.604651163,"S","LT",11,1.792,4.754,760,1,20,20,1,"L","200_pre_200_post_word"
"8441","p19",0.604651163,"S","LT",12,1.099,5.737,620,2,20,20,1,"H","200_pre_200_post_word"
"8442","p19",0.604651163,"S","LT",12,1.099,5.737,640,2,20,20,1,"H","200_pre_200_post_word"
"8443","p19",0.604651163,"S","LT",12,1.099,5.737,660,2,20,20,1,"H","200_pre_200_post_word"
"8444","p19",0.604651163,"S","LT",12,1.099,5.737,680,2,20,20,1,"H","200_pre_200_post_word"
"8445","p19",0.604651163,"S","LT",12,1.099,5.737,700,2,20,20,1,"H","200_pre_200_post_word"
"8446","p19",0.604651163,"S","LT",12,1.099,5.737,720,2,20,20,1,"H","200_pre_200_post_word"
"8447","p19",0.604651163,"S","LT",12,1.099,5.737,740,2,20,20,1,"H","200_pre_200_post_word"
"8448","p19",0.604651163,"S","LT",12,1.099,5.737,760,2,20,20,1,"H","200_pre_200_post_word"
"8449","p19",0.604651163,"S","LT",12,1.099,5.737,780,2,20,20,1,"H","200_pre_200_post_word"
"8450","p19",0.604651163,"S","LT",12,1.099,5.737,800,2,20,20,1,"H","200_pre_200_post_word"
