"","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Time","Region"
"4209","p28",0.673913043,"CS","LT",37,"1",73,160,0.45625,"L",740,"200_pre_200_post_word"
"4210","p28",0.673913043,"CS","LT",37,"2",40,160,0.25,"H",740,"200_pre_200_post_word"
"4211","p28",0.673913043,"CS","LT",38,"1",69,160,0.43125,"L",760,"200_pre_200_post_word"
"4212","p28",0.673913043,"CS","LT",38,"2",40,160,0.25,"H",760,"200_pre_200_post_word"
"4213","p28",0.673913043,"CS","LT",39,"1",79,160,0.49375,"L",780,"200_pre_200_post_word"
"4214","p28",0.673913043,"CS","LT",39,"2",40,160,0.25,"H",780,"200_pre_200_post_word"
"4215","p28",0.673913043,"CS","LT",40,"1",80,160,0.5,"L",800,"200_pre_200_post_word"
"4216","p28",0.673913043,"CS","LT",40,"2",40,160,0.25,"H",800,"200_pre_200_post_word"
"4217","p28",0.673913043,"CS","LT",41,"1",78,160,0.4875,"L",820,"200_pre_200_post_word"
"4218","p28",0.673913043,"CS","LT",41,"2",40,160,0.25,"H",820,"200_pre_200_post_word"
"4219","p28",0.673913043,"CS","LT",42,"1",72,160,0.45,"L",840,"200_pre_200_post_word"
"4220","p28",0.673913043,"CS","LT",42,"2",31,160,0.19375,"H",840,"200_pre_200_post_word"
"4221","p28",0.673913043,"CS","LT",43,"1",80,160,0.5,"L",860,"200_pre_200_post_word"
"4222","p28",0.673913043,"CS","LT",43,"2",21,160,0.13125,"H",860,"200_pre_200_post_word"
"4223","p28",0.673913043,"CS","LT",44,"1",80,160,0.5,"L",880,"200_pre_200_post_word"
"4224","p28",0.673913043,"CS","LT",44,"2",29,160,0.18125,"H",880,"200_pre_200_post_word"
"4225","p28",0.673913043,"CS","LT",45,"1",80,160,0.5,"L",900,"200_pre_200_post_word"
"4226","p28",0.673913043,"CS","LT",45,"2",40,160,0.25,"H",900,"200_pre_200_post_word"
"4227","p28",0.673913043,"CS","LT",46,"1",94,160,0.5875,"L",920,"200_pre_200_post_word"
"4228","p28",0.673913043,"CS","LT",46,"2",40,160,0.25,"H",920,"200_pre_200_post_word"
"4229","p28",0.673913043,"CS","LT",47,"1",94,160,0.5875,"L",940,"200_pre_200_post_word"
"4230","p28",0.673913043,"CS","LT",47,"2",46,160,0.2875,"H",940,"200_pre_200_post_word"
"4231","p28",0.673913043,"CS","LT",48,"1",85,160,0.53125,"L",960,"200_pre_200_post_word"
"4232","p28",0.673913043,"CS","LT",48,"2",60,160,0.375,"H",960,"200_pre_200_post_word"
"4233","p28",0.673913043,"CS","LT",49,"1",100,160,0.625,"L",980,"200_pre_200_post_word"
"4234","p28",0.673913043,"CS","LT",49,"2",60,160,0.375,"H",980,"200_pre_200_post_word"
"4235","p28",0.673913043,"CS","LT",50,"1",100,160,0.625,"L",1000,"200_pre_200_post_word"
"4236","p28",0.673913043,"CS","LT",50,"2",60,160,0.375,"H",1000,"200_pre_200_post_word"
"4237","p28",0.673913043,"S","HT",30,"2",80,160,0.5,"L",600,"200_pre_200_post_word"
"4238","p28",0.673913043,"S","HT",31,"2",81,160,0.50625,"L",620,"200_pre_200_post_word"
"4239","p28",0.673913043,"S","HT",32,"2",115,160,0.71875,"L",640,"200_pre_200_post_word"
"4240","p28",0.673913043,"S","HT",33,"2",120,160,0.75,"L",660,"200_pre_200_post_word"
"4241","p28",0.673913043,"S","HT",34,"2",100,160,0.625,"L",680,"200_pre_200_post_word"
"4242","p28",0.673913043,"S","HT",35,"2",115,160,0.71875,"L",700,"200_pre_200_post_word"
"4243","p28",0.673913043,"S","HT",36,"2",120,160,0.75,"L",720,"200_pre_200_post_word"
"4244","p28",0.673913043,"S","HT",37,"2",120,160,0.75,"L",740,"200_pre_200_post_word"
"4245","p28",0.673913043,"S","HT",38,"2",119,160,0.74375,"L",760,"200_pre_200_post_word"
"4246","p28",0.673913043,"S","HT",39,"2",100,160,0.625,"L",780,"200_pre_200_post_word"
"4247","p28",0.673913043,"S","HT",40,"2",82,160,0.5125,"L",800,"200_pre_200_post_word"
"4248","p28",0.673913043,"S","HT",41,"2",100,160,0.625,"L",820,"200_pre_200_post_word"
"4249","p28",0.673913043,"S","HT",42,"2",100,160,0.625,"L",840,"200_pre_200_post_word"
"4250","p28",0.673913043,"S","HT",43,"2",92,160,0.575,"L",860,"200_pre_200_post_word"
"4251","p28",0.673913043,"S","HT",44,"2",100,160,0.625,"L",880,"200_pre_200_post_word"
"4252","p28",0.673913043,"S","HT",45,"2",100,160,0.625,"L",900,"200_pre_200_post_word"
"4253","p28",0.673913043,"S","HT",46,"2",100,160,0.625,"L",920,"200_pre_200_post_word"
"4254","p28",0.673913043,"S","HT",47,"1",15,160,0.09375,"H",940,"200_pre_200_post_word"
"4255","p28",0.673913043,"S","HT",47,"2",100,160,0.625,"L",940,"200_pre_200_post_word"
"4256","p28",0.673913043,"S","HT",48,"1",20,160,0.125,"H",960,"200_pre_200_post_word"
"4257","p28",0.673913043,"S","HT",48,"2",100,160,0.625,"L",960,"200_pre_200_post_word"
"4258","p28",0.673913043,"S","HT",49,"1",20,160,0.125,"H",980,"200_pre_200_post_word"
"4259","p28",0.673913043,"S","HT",49,"2",81,160,0.50625,"L",980,"200_pre_200_post_word"
"4260","p28",0.673913043,"S","HT",50,"1",20,160,0.125,"H",1000,"200_pre_200_post_word"
"4261","p28",0.673913043,"S","HT",50,"2",97,160,0.60625,"L",1000,"200_pre_200_post_word"
"4262","p28",0.673913043,"S","LT",30,"1",40,160,0.25,"L",600,"200_pre_200_post_word"
"4263","p28",0.673913043,"S","LT",30,"2",80,160,0.5,"H",600,"200_pre_200_post_word"
"4264","p28",0.673913043,"S","LT",31,"1",40,160,0.25,"L",620,"200_pre_200_post_word"
"4265","p28",0.673913043,"S","LT",31,"2",80,160,0.5,"H",620,"200_pre_200_post_word"
"4266","p28",0.673913043,"S","LT",32,"1",40,160,0.25,"L",640,"200_pre_200_post_word"
"4267","p28",0.673913043,"S","LT",32,"2",66,160,0.4125,"H",640,"200_pre_200_post_word"
"4268","p28",0.673913043,"S","LT",33,"1",40,160,0.25,"L",660,"200_pre_200_post_word"
"4269","p28",0.673913043,"S","LT",33,"2",80,160,0.5,"H",660,"200_pre_200_post_word"
"4270","p28",0.673913043,"S","LT",34,"1",40,160,0.25,"L",680,"200_pre_200_post_word"
"4271","p28",0.673913043,"S","LT",34,"2",80,160,0.5,"H",680,"200_pre_200_post_word"
"4272","p28",0.673913043,"S","LT",35,"1",40,160,0.25,"L",700,"200_pre_200_post_word"
"4273","p28",0.673913043,"S","LT",35,"2",80,160,0.5,"H",700,"200_pre_200_post_word"
"4274","p28",0.673913043,"S","LT",36,"1",36,160,0.225,"L",720,"200_pre_200_post_word"
"4275","p28",0.673913043,"S","LT",36,"2",80,160,0.5,"H",720,"200_pre_200_post_word"
"4276","p28",0.673913043,"S","LT",37,"1",4,160,0.025,"L",740,"200_pre_200_post_word"
"4277","p28",0.673913043,"S","LT",37,"2",69,160,0.43125,"H",740,"200_pre_200_post_word"
"4278","p28",0.673913043,"S","LT",38,"1",20,160,0.125,"L",760,"200_pre_200_post_word"
"4279","p28",0.673913043,"S","LT",38,"2",74,160,0.4625,"H",760,"200_pre_200_post_word"
"4280","p28",0.673913043,"S","LT",39,"1",20,160,0.125,"L",780,"200_pre_200_post_word"
"4281","p28",0.673913043,"S","LT",39,"2",80,160,0.5,"H",780,"200_pre_200_post_word"
"4282","p28",0.673913043,"S","LT",40,"1",20,160,0.125,"L",800,"200_pre_200_post_word"
"4283","p28",0.673913043,"S","LT",40,"2",80,160,0.5,"H",800,"200_pre_200_post_word"
"4284","p28",0.673913043,"S","LT",41,"1",20,160,0.125,"L",820,"200_pre_200_post_word"
"4285","p28",0.673913043,"S","LT",41,"2",80,160,0.5,"H",820,"200_pre_200_post_word"
"4286","p28",0.673913043,"S","LT",42,"1",20,160,0.125,"L",840,"200_pre_200_post_word"
"4287","p28",0.673913043,"S","LT",42,"2",80,160,0.5,"H",840,"200_pre_200_post_word"
"4288","p28",0.673913043,"S","LT",43,"1",20,160,0.125,"L",860,"200_pre_200_post_word"
"4289","p28",0.673913043,"S","LT",43,"2",74,160,0.4625,"H",860,"200_pre_200_post_word"
"4290","p28",0.673913043,"S","LT",44,"1",20,160,0.125,"L",880,"200_pre_200_post_word"
"4291","p28",0.673913043,"S","LT",44,"2",68,160,0.425,"H",880,"200_pre_200_post_word"
"4292","p28",0.673913043,"S","LT",45,"1",20,160,0.125,"L",900,"200_pre_200_post_word"
"4293","p28",0.673913043,"S","LT",45,"2",80,160,0.5,"H",900,"200_pre_200_post_word"
"4294","p28",0.673913043,"S","LT",46,"1",20,160,0.125,"L",920,"200_pre_200_post_word"
"4295","p28",0.673913043,"S","LT",46,"2",80,160,0.5,"H",920,"200_pre_200_post_word"
"4296","p28",0.673913043,"S","LT",47,"1",1,160,0.00625,"L",940,"200_pre_200_post_word"
"4297","p28",0.673913043,"S","LT",47,"2",89,160,0.55625,"H",940,"200_pre_200_post_word"
"4298","p28",0.673913043,"S","LT",48,"2",100,160,0.625,"H",960,"200_pre_200_post_word"
"4299","p28",0.673913043,"S","LT",49,"2",93,160,0.58125,"H",980,"200_pre_200_post_word"
"4300","p28",0.673913043,"S","LT",50,"1",4,160,0.025,"L",1000,"200_pre_200_post_word"
"4301","p28",0.673913043,"S","LT",50,"2",80,160,0.5,"H",1000,"200_pre_200_post_word"
"4302","p29",0.955555556,"CS","HT",30,"1",40,160,0.25,"H",600,"200_pre_200_post_word"
"4303","p29",0.955555556,"CS","HT",30,"2",20,160,0.125,"L",600,"200_pre_200_post_word"
"4304","p29",0.955555556,"CS","HT",31,"1",40,160,0.25,"H",620,"200_pre_200_post_word"
"4305","p29",0.955555556,"CS","HT",31,"2",20,160,0.125,"L",620,"200_pre_200_post_word"
"4306","p29",0.955555556,"CS","HT",32,"1",40,160,0.25,"H",640,"200_pre_200_post_word"
"4307","p29",0.955555556,"CS","HT",32,"2",20,160,0.125,"L",640,"200_pre_200_post_word"
"4308","p29",0.955555556,"CS","HT",33,"1",40,160,0.25,"H",660,"200_pre_200_post_word"
"4309","p29",0.955555556,"CS","HT",33,"2",2,160,0.0125,"L",660,"200_pre_200_post_word"
"4310","p29",0.955555556,"CS","HT",34,"1",40,160,0.25,"H",680,"200_pre_200_post_word"
"4311","p29",0.955555556,"CS","HT",34,"2",8,160,0.05,"L",680,"200_pre_200_post_word"
"4312","p29",0.955555556,"CS","HT",35,"1",40,160,0.25,"H",700,"200_pre_200_post_word"
"4313","p29",0.955555556,"CS","HT",35,"2",20,160,0.125,"L",700,"200_pre_200_post_word"
"4314","p29",0.955555556,"CS","HT",36,"1",33,160,0.20625,"H",720,"200_pre_200_post_word"
"4315","p29",0.955555556,"CS","HT",36,"2",20,160,0.125,"L",720,"200_pre_200_post_word"
"4316","p29",0.955555556,"CS","HT",37,"1",25,160,0.15625,"H",740,"200_pre_200_post_word"
"4317","p29",0.955555556,"CS","HT",37,"2",20,160,0.125,"L",740,"200_pre_200_post_word"
"4318","p29",0.955555556,"CS","HT",38,"1",40,160,0.25,"H",760,"200_pre_200_post_word"
"4319","p29",0.955555556,"CS","HT",38,"2",20,160,0.125,"L",760,"200_pre_200_post_word"
"4320","p29",0.955555556,"CS","HT",39,"1",40,160,0.25,"H",780,"200_pre_200_post_word"
"4321","p29",0.955555556,"CS","HT",39,"2",20,160,0.125,"L",780,"200_pre_200_post_word"
"4322","p29",0.955555556,"CS","HT",40,"1",40,160,0.25,"H",800,"200_pre_200_post_word"
"4323","p29",0.955555556,"CS","HT",40,"2",20,160,0.125,"L",800,"200_pre_200_post_word"
"4324","p29",0.955555556,"CS","HT",41,"1",40,160,0.25,"H",820,"200_pre_200_post_word"
"4325","p29",0.955555556,"CS","HT",41,"2",20,160,0.125,"L",820,"200_pre_200_post_word"
"4326","p29",0.955555556,"CS","HT",42,"1",23,160,0.14375,"H",840,"200_pre_200_post_word"
"4327","p29",0.955555556,"CS","HT",42,"2",20,160,0.125,"L",840,"200_pre_200_post_word"
"4328","p29",0.955555556,"CS","HT",43,"1",20,160,0.125,"H",860,"200_pre_200_post_word"
"4329","p29",0.955555556,"CS","HT",43,"2",20,160,0.125,"L",860,"200_pre_200_post_word"
"4330","p29",0.955555556,"CS","HT",44,"1",20,160,0.125,"H",880,"200_pre_200_post_word"
"4331","p29",0.955555556,"CS","HT",44,"2",20,160,0.125,"L",880,"200_pre_200_post_word"
"4332","p29",0.955555556,"CS","HT",45,"1",3,160,0.01875,"H",900,"200_pre_200_post_word"
"4333","p29",0.955555556,"CS","HT",45,"2",39,160,0.24375,"L",900,"200_pre_200_post_word"
"4334","p29",0.955555556,"CS","HT",46,"2",40,160,0.25,"L",920,"200_pre_200_post_word"
"4335","p29",0.955555556,"CS","HT",47,"2",40,160,0.25,"L",940,"200_pre_200_post_word"
"4336","p29",0.955555556,"CS","HT",48,"2",40,160,0.25,"L",960,"200_pre_200_post_word"
"4337","p29",0.955555556,"CS","HT",49,"2",40,160,0.25,"L",980,"200_pre_200_post_word"
"4338","p29",0.955555556,"CS","HT",50,"2",40,160,0.25,"L",1000,"200_pre_200_post_word"
"4339","p29",0.955555556,"CS","LT",30,"1",20,160,0.125,"L",600,"200_pre_200_post_word"
"4340","p29",0.955555556,"CS","LT",31,"1",20,160,0.125,"L",620,"200_pre_200_post_word"
"4341","p29",0.955555556,"CS","LT",31,"2",5,160,0.03125,"H",620,"200_pre_200_post_word"
"4342","p29",0.955555556,"CS","LT",32,"1",20,160,0.125,"L",640,"200_pre_200_post_word"
"4343","p29",0.955555556,"CS","LT",32,"2",20,160,0.125,"H",640,"200_pre_200_post_word"
"4344","p29",0.955555556,"CS","LT",33,"1",20,160,0.125,"L",660,"200_pre_200_post_word"
"4345","p29",0.955555556,"CS","LT",33,"2",20,160,0.125,"H",660,"200_pre_200_post_word"
"4346","p29",0.955555556,"CS","LT",34,"1",20,160,0.125,"L",680,"200_pre_200_post_word"
"4347","p29",0.955555556,"CS","LT",34,"2",20,160,0.125,"H",680,"200_pre_200_post_word"
"4348","p29",0.955555556,"CS","LT",35,"1",20,160,0.125,"L",700,"200_pre_200_post_word"
"4349","p29",0.955555556,"CS","LT",35,"2",20,160,0.125,"H",700,"200_pre_200_post_word"
"4350","p29",0.955555556,"CS","LT",36,"1",20,160,0.125,"L",720,"200_pre_200_post_word"
"4351","p29",0.955555556,"CS","LT",36,"2",20,160,0.125,"H",720,"200_pre_200_post_word"
"4352","p29",0.955555556,"CS","LT",37,"1",20,160,0.125,"L",740,"200_pre_200_post_word"
"4353","p29",0.955555556,"CS","LT",37,"2",20,160,0.125,"H",740,"200_pre_200_post_word"
"4354","p29",0.955555556,"CS","LT",38,"1",20,160,0.125,"L",760,"200_pre_200_post_word"
"4355","p29",0.955555556,"CS","LT",38,"2",20,160,0.125,"H",760,"200_pre_200_post_word"
"4356","p29",0.955555556,"CS","LT",39,"1",20,160,0.125,"L",780,"200_pre_200_post_word"
"4357","p29",0.955555556,"CS","LT",39,"2",20,160,0.125,"H",780,"200_pre_200_post_word"
"4358","p29",0.955555556,"CS","LT",40,"1",20,160,0.125,"L",800,"200_pre_200_post_word"
"4359","p29",0.955555556,"CS","LT",40,"2",20,160,0.125,"H",800,"200_pre_200_post_word"
"4360","p29",0.955555556,"CS","LT",41,"1",20,160,0.125,"L",820,"200_pre_200_post_word"
"4361","p29",0.955555556,"CS","LT",41,"2",20,160,0.125,"H",820,"200_pre_200_post_word"
"4362","p29",0.955555556,"CS","LT",42,"1",20,160,0.125,"L",840,"200_pre_200_post_word"
"4363","p29",0.955555556,"CS","LT",42,"2",20,160,0.125,"H",840,"200_pre_200_post_word"
"4364","p29",0.955555556,"CS","LT",43,"1",20,160,0.125,"L",860,"200_pre_200_post_word"
"4365","p29",0.955555556,"CS","LT",43,"2",20,160,0.125,"H",860,"200_pre_200_post_word"
"4366","p29",0.955555556,"CS","LT",44,"1",20,160,0.125,"L",880,"200_pre_200_post_word"
"4367","p29",0.955555556,"CS","LT",44,"2",20,160,0.125,"H",880,"200_pre_200_post_word"
"4368","p29",0.955555556,"CS","LT",45,"1",32,160,0.2,"L",900,"200_pre_200_post_word"
"4369","p29",0.955555556,"CS","LT",45,"2",20,160,0.125,"H",900,"200_pre_200_post_word"
"4370","p29",0.955555556,"CS","LT",46,"1",40,160,0.25,"L",920,"200_pre_200_post_word"
"4371","p29",0.955555556,"CS","LT",46,"2",20,160,0.125,"H",920,"200_pre_200_post_word"
"4372","p29",0.955555556,"CS","LT",47,"1",40,160,0.25,"L",940,"200_pre_200_post_word"
"4373","p29",0.955555556,"CS","LT",47,"2",20,160,0.125,"H",940,"200_pre_200_post_word"
"4374","p29",0.955555556,"CS","LT",48,"1",40,160,0.25,"L",960,"200_pre_200_post_word"
"4375","p29",0.955555556,"CS","LT",48,"2",20,160,0.125,"H",960,"200_pre_200_post_word"
"4376","p29",0.955555556,"CS","LT",49,"1",40,160,0.25,"L",980,"200_pre_200_post_word"
"4377","p29",0.955555556,"CS","LT",49,"2",20,160,0.125,"H",980,"200_pre_200_post_word"
"4378","p29",0.955555556,"CS","LT",50,"1",40,160,0.25,"L",1000,"200_pre_200_post_word"
"4379","p29",0.955555556,"CS","LT",50,"2",20,160,0.125,"H",1000,"200_pre_200_post_word"
"4380","p29",0.955555556,"S","HT",30,"2",43,160,0.26875,"L",600,"200_pre_200_post_word"
"4381","p29",0.955555556,"S","HT",31,"2",40,160,0.25,"L",620,"200_pre_200_post_word"
"4382","p29",0.955555556,"S","HT",32,"2",60,160,0.375,"L",640,"200_pre_200_post_word"
"4383","p29",0.955555556,"S","HT",33,"2",59,160,0.36875,"L",660,"200_pre_200_post_word"
"4384","p29",0.955555556,"S","HT",34,"2",40,160,0.25,"L",680,"200_pre_200_post_word"
"4385","p29",0.955555556,"S","HT",35,"2",40,160,0.25,"L",700,"200_pre_200_post_word"
"4386","p29",0.955555556,"S","HT",36,"2",40,160,0.25,"L",720,"200_pre_200_post_word"
"4387","p29",0.955555556,"S","HT",37,"2",31,160,0.19375,"L",740,"200_pre_200_post_word"
"4388","p29",0.955555556,"S","HT",38,"2",25,160,0.15625,"L",760,"200_pre_200_post_word"
"4389","p29",0.955555556,"S","HT",39,"2",40,160,0.25,"L",780,"200_pre_200_post_word"
"4390","p29",0.955555556,"S","HT",40,"1",19,160,0.11875,"H",800,"200_pre_200_post_word"
"4391","p29",0.955555556,"S","HT",40,"2",40,160,0.25,"L",800,"200_pre_200_post_word"
"4392","p29",0.955555556,"S","HT",41,"1",20,160,0.125,"H",820,"200_pre_200_post_word"
"4393","p29",0.955555556,"S","HT",41,"2",26,160,0.1625,"L",820,"200_pre_200_post_word"
"4394","p29",0.955555556,"S","HT",42,"1",20,160,0.125,"H",840,"200_pre_200_post_word"
"4395","p29",0.955555556,"S","HT",42,"2",20,160,0.125,"L",840,"200_pre_200_post_word"
"4396","p29",0.955555556,"S","HT",43,"1",25,160,0.15625,"H",860,"200_pre_200_post_word"
"4397","p29",0.955555556,"S","HT",43,"2",20,160,0.125,"L",860,"200_pre_200_post_word"
"4398","p29",0.955555556,"S","HT",44,"1",40,160,0.25,"H",880,"200_pre_200_post_word"
"4399","p29",0.955555556,"S","HT",44,"2",20,160,0.125,"L",880,"200_pre_200_post_word"
"4400","p29",0.955555556,"S","HT",45,"1",40,160,0.25,"H",900,"200_pre_200_post_word"
"4401","p29",0.955555556,"S","HT",45,"2",20,160,0.125,"L",900,"200_pre_200_post_word"
"4402","p29",0.955555556,"S","HT",46,"1",32,160,0.2,"H",920,"200_pre_200_post_word"
"4403","p29",0.955555556,"S","HT",46,"2",20,160,0.125,"L",920,"200_pre_200_post_word"
"4404","p29",0.955555556,"S","HT",47,"1",25,160,0.15625,"H",940,"200_pre_200_post_word"
"4405","p29",0.955555556,"S","HT",47,"2",20,160,0.125,"L",940,"200_pre_200_post_word"
"4406","p29",0.955555556,"S","HT",48,"1",40,160,0.25,"H",960,"200_pre_200_post_word"
"4407","p29",0.955555556,"S","HT",48,"2",20,160,0.125,"L",960,"200_pre_200_post_word"
"4408","p29",0.955555556,"S","HT",49,"1",40,160,0.25,"H",980,"200_pre_200_post_word"
"4409","p29",0.955555556,"S","HT",49,"2",20,160,0.125,"L",980,"200_pre_200_post_word"
"4410","p29",0.955555556,"S","HT",50,"1",40,160,0.25,"H",1000,"200_pre_200_post_word"
"4411","p29",0.955555556,"S","HT",50,"2",20,160,0.125,"L",1000,"200_pre_200_post_word"
"4412","p29",0.955555556,"S","LT",30,"1",20,160,0.125,"L",600,"200_pre_200_post_word"
"4413","p29",0.955555556,"S","LT",30,"2",40,160,0.25,"H",600,"200_pre_200_post_word"
"4414","p29",0.955555556,"S","LT",31,"1",20,160,0.125,"L",620,"200_pre_200_post_word"
"4415","p29",0.955555556,"S","LT",31,"2",40,160,0.25,"H",620,"200_pre_200_post_word"
"4416","p29",0.955555556,"S","LT",32,"1",20,160,0.125,"L",640,"200_pre_200_post_word"
"4417","p29",0.955555556,"S","LT",32,"2",40,160,0.25,"H",640,"200_pre_200_post_word"
"4418","p29",0.955555556,"S","LT",33,"1",20,160,0.125,"L",660,"200_pre_200_post_word"
"4419","p29",0.955555556,"S","LT",33,"2",40,160,0.25,"H",660,"200_pre_200_post_word"
"4420","p29",0.955555556,"S","LT",34,"1",20,160,0.125,"L",680,"200_pre_200_post_word"
"4421","p29",0.955555556,"S","LT",34,"2",40,160,0.25,"H",680,"200_pre_200_post_word"
"4422","p29",0.955555556,"S","LT",35,"1",20,160,0.125,"L",700,"200_pre_200_post_word"
"4423","p29",0.955555556,"S","LT",35,"2",37,160,0.23125,"H",700,"200_pre_200_post_word"
"4424","p29",0.955555556,"S","LT",36,"1",20,160,0.125,"L",720,"200_pre_200_post_word"
"4425","p29",0.955555556,"S","LT",36,"2",36,160,0.225,"H",720,"200_pre_200_post_word"
"4426","p29",0.955555556,"S","LT",37,"1",20,160,0.125,"L",740,"200_pre_200_post_word"
"4427","p29",0.955555556,"S","LT",37,"2",40,160,0.25,"H",740,"200_pre_200_post_word"
"4428","p29",0.955555556,"S","LT",38,"1",19,160,0.11875,"L",760,"200_pre_200_post_word"
"4429","p29",0.955555556,"S","LT",38,"2",40,160,0.25,"H",760,"200_pre_200_post_word"
"4430","p29",0.955555556,"S","LT",39,"1",12,160,0.075,"L",780,"200_pre_200_post_word"
"4431","p29",0.955555556,"S","LT",39,"2",40,160,0.25,"H",780,"200_pre_200_post_word"
"4432","p29",0.955555556,"S","LT",40,"1",20,160,0.125,"L",800,"200_pre_200_post_word"
"4433","p29",0.955555556,"S","LT",40,"2",40,160,0.25,"H",800,"200_pre_200_post_word"
"4434","p29",0.955555556,"S","LT",41,"1",20,160,0.125,"L",820,"200_pre_200_post_word"
"4435","p29",0.955555556,"S","LT",41,"2",37,160,0.23125,"H",820,"200_pre_200_post_word"
"4436","p29",0.955555556,"S","LT",42,"1",20,160,0.125,"L",840,"200_pre_200_post_word"
"4437","p29",0.955555556,"S","LT",42,"2",20,160,0.125,"H",840,"200_pre_200_post_word"
"4438","p29",0.955555556,"S","LT",43,"1",20,160,0.125,"L",860,"200_pre_200_post_word"
"4439","p29",0.955555556,"S","LT",43,"2",20,160,0.125,"H",860,"200_pre_200_post_word"
"4440","p29",0.955555556,"S","LT",44,"1",20,160,0.125,"L",880,"200_pre_200_post_word"
"4441","p29",0.955555556,"S","LT",44,"2",20,160,0.125,"H",880,"200_pre_200_post_word"
"4442","p29",0.955555556,"S","LT",45,"1",20,160,0.125,"L",900,"200_pre_200_post_word"
"4443","p29",0.955555556,"S","LT",45,"2",20,160,0.125,"H",900,"200_pre_200_post_word"
"4444","p29",0.955555556,"S","LT",46,"1",20,160,0.125,"L",920,"200_pre_200_post_word"
"4445","p29",0.955555556,"S","LT",46,"2",20,160,0.125,"H",920,"200_pre_200_post_word"
"4446","p29",0.955555556,"S","LT",47,"1",20,160,0.125,"L",940,"200_pre_200_post_word"
"4447","p29",0.955555556,"S","LT",47,"2",20,160,0.125,"H",940,"200_pre_200_post_word"
"4448","p29",0.955555556,"S","LT",48,"1",20,160,0.125,"L",960,"200_pre_200_post_word"
"4449","p29",0.955555556,"S","LT",48,"2",20,160,0.125,"H",960,"200_pre_200_post_word"
"4450","p29",0.955555556,"S","LT",49,"1",20,160,0.125,"L",980,"200_pre_200_post_word"
"4451","p29",0.955555556,"S","LT",49,"2",20,160,0.125,"H",980,"200_pre_200_post_word"
"4452","p29",0.955555556,"S","LT",50,"1",20,160,0.125,"L",1000,"200_pre_200_post_word"
"4453","p29",0.955555556,"S","LT",50,"2",20,160,0.125,"H",1000,"200_pre_200_post_word"
"4454","p30",0.953488372,"CS","HT",30,"1",40,160,0.25,"H",600,"200_pre_200_post_word"
"4455","p30",0.953488372,"CS","HT",31,"1",40,160,0.25,"H",620,"200_pre_200_post_word"
"4456","p30",0.953488372,"CS","HT",32,"1",40,160,0.25,"H",640,"200_pre_200_post_word"
"4457","p30",0.953488372,"CS","HT",33,"1",40,160,0.25,"H",660,"200_pre_200_post_word"
"4458","p30",0.953488372,"CS","HT",34,"1",38,160,0.2375,"H",680,"200_pre_200_post_word"
"4459","p30",0.953488372,"CS","HT",35,"1",20,160,0.125,"H",700,"200_pre_200_post_word"
"4460","p30",0.953488372,"CS","HT",36,"1",20,160,0.125,"H",720,"200_pre_200_post_word"
"4461","p30",0.953488372,"CS","HT",37,"1",20,160,0.125,"H",740,"200_pre_200_post_word"
"4462","p30",0.953488372,"CS","HT",37,"2",4,160,0.025,"L",740,"200_pre_200_post_word"
"4463","p30",0.953488372,"CS","HT",38,"1",20,160,0.125,"H",760,"200_pre_200_post_word"
"4464","p30",0.953488372,"CS","HT",38,"2",12,160,0.075,"L",760,"200_pre_200_post_word"
"4465","p30",0.953488372,"CS","HT",39,"1",20,160,0.125,"H",780,"200_pre_200_post_word"
"4466","p30",0.953488372,"CS","HT",39,"2",35,160,0.21875,"L",780,"200_pre_200_post_word"
"4467","p30",0.953488372,"CS","HT",40,"1",33,160,0.20625,"H",800,"200_pre_200_post_word"
"4468","p30",0.953488372,"CS","HT",40,"2",40,160,0.25,"L",800,"200_pre_200_post_word"
"4469","p30",0.953488372,"CS","HT",41,"1",40,160,0.25,"H",820,"200_pre_200_post_word"
"4470","p30",0.953488372,"CS","HT",41,"2",40,160,0.25,"L",820,"200_pre_200_post_word"
"4471","p30",0.953488372,"CS","HT",42,"1",34,160,0.2125,"H",840,"200_pre_200_post_word"
"4472","p30",0.953488372,"CS","HT",42,"2",40,160,0.25,"L",840,"200_pre_200_post_word"
"4473","p30",0.953488372,"CS","HT",43,"1",40,160,0.25,"H",860,"200_pre_200_post_word"
"4474","p30",0.953488372,"CS","HT",43,"2",46,160,0.2875,"L",860,"200_pre_200_post_word"
"4475","p30",0.953488372,"CS","HT",44,"1",40,160,0.25,"H",880,"200_pre_200_post_word"
"4476","p30",0.953488372,"CS","HT",44,"2",60,160,0.375,"L",880,"200_pre_200_post_word"
"4477","p30",0.953488372,"CS","HT",45,"1",40,160,0.25,"H",900,"200_pre_200_post_word"
"4478","p30",0.953488372,"CS","HT",45,"2",60,160,0.375,"L",900,"200_pre_200_post_word"
"4479","p30",0.953488372,"CS","HT",46,"1",40,160,0.25,"H",920,"200_pre_200_post_word"
"4480","p30",0.953488372,"CS","HT",46,"2",60,160,0.375,"L",920,"200_pre_200_post_word"
"4481","p30",0.953488372,"CS","HT",47,"1",40,160,0.25,"H",940,"200_pre_200_post_word"
"4482","p30",0.953488372,"CS","HT",47,"2",60,160,0.375,"L",940,"200_pre_200_post_word"
